id;key;French;Dutch;English;Portuguese;Swedish;Norwegian;Danish
9879907bc88a20c932dbd4f9ba46c819;destinations.name.israel;Israel;Israël;Israel;Israel;Israel;Israel;Israel
f2c8e79c973db38e5b430cbc3b11df3b;destinations.description.israel;;;;;;;
556bbeec761ce123cbec7e4ef1cb1436;destinations.name.jordan;Jordanie;Jordanië;Jordan;Jordânia;Jordanien;Jordan;Jordan
378dc02cb71d40a1932f3476fd2765b7;destinations.description.jordan;Réserver un circuit en Jordanie, c’est entrer dans un monde féérique au Moyen-Orient. Un pays aux joyaux culturels comme la ville de Pétra et la cité séculaire d’Amman. Que diriez-vous de partir à l’aventure lors d'un safari en jeep à travers le désert de Wadi Rum? Pour un moment de détente bienvenu, plongez dans la mer Morte. L’eau est tellement gorgée de sel que vous y flottez aisément. Envie d’en savoir plus? Faites un circuit avec TUI.contrées et aux curiosités les plus singulières, figurant même au patrimoine mondial de l'Unesco.;Wie een rondreis Jordanië boekt, waant zich in een sprookjesachtige wereld in het Midden-Oosten. Een land met de meest bijzondere plekken en bezienswaardigheden die zelfs op de UNESCO Werelderfgoedlijst staan. Je gaat op zoek naar cultuurschatten als de stad Petra en het eeuwenoude Amman. Of wat dacht je van een echt avontuur tijdens een jeepsafari in de Wadi Rum woestijn? En voor de nodige ontspanning dobber en drijf je in de Dode Zee dat bomvol zout zit dat je met gemak blijft drijven. Benieuwd naar meer? Ga met TUI op rondreis.;Anyone who books a tour of Jordan imagine themselves in a fairytale world in the Middle East. The country boasts the most extraordinary places and sights, that even feature on the UNESCO World Heritage List. You will explore such cultural treasures as the city of Petra and ancient Amman. Or how about a real adventure on a 4x4 safari in the Wadi Rum desert? For some well-deserved relaxation, why not float and drift in the Dead Sea so full of salt that keeps you afloat with ease. Want to experience this? Join a tour with TUI.;Quem reserva um tour pela Jordânia se imagina em um mundo de contos de fadas no Oriente Médio. O país possui os lugares e pontos turísticos mais extraordinários, que até figuram na Lista de locais declarados Patrimônios Mundiais pela UNESCO. Você explorará tesouros culturais como a cidade de Petra e a antiga Amã. Ou que tal uma verdadeira aventura em uma expedição em veículo 4x4 no deserto de Wadi Rum? Para um merecido descanso, que tal flutuar no Mar Morto, que é tão cheio de sal que mantém você na superfície com facilidade? Quer experimentar? Participe de um tour com a TUI.;Den som bokar en resa till Jordanien befinner sig i en sagovärld i Mellanöstern. Landet ståtar med de mest extraordinära platserna och sevärdheterna, som till och med finns med på Unescos världsarvslista. Du kommer att utforska kulturskatter som staden Petra och det antika Amman. Eller vad sägs om ett riktigt äventyr på en off-road-safari i Wadi Rum-öknen? För lite välförtjänt avkoppling, varför inte flyta och driva i Döda havet som är så fullt av salt att det håller dig flytande med lätthet. Vill du uppleva detta? Följ med på en utflykt med TUI.;Alle som bestiller en reise til Jordan, ser for seg en eventyrverden i Midtøsten. Landet kan skilte med de mest ekstraordinære steder og severdigheter, som til og med står på UNESCOs verdensarvliste. Her kan du utforske kulturskatter som byen Petra og det gamle Amman. Eller hva med et skikkelig eventyr på en offroad-safari i Wadi Rum-ørkenen? For litt velfortjent avslapning kan du nyte Dødehavet, som er så fullt av salt at det holder deg flytende. Har du lyst til å oppleve dette? Bli med på en rundreise med TUI.;Alle, der bestiller en rejse til Jordan, forestiller sig en eventyrlig verden i Mellemøsten. Landet kan prale af de mest ekstraordinære steder og seværdigheder, som endda er på UNESCO's Verdensarvsliste. Du kan udforske kulturskatte som byen Petra og det gamle Amman. Eller hvad med et ægte eventyr med firehjulstrækker-safari i Wadi Rum-ørkenen? Hvis du vil nyde lidt velfortjent afslapning, kan du flyde i Det Døde Hav, som er så fyldt med salt, at det er nemt at holde sig flydende. Har du lyst til at opleve dette? Tag med på en rundtur med TUI.
6ad04db3bccd2553c44e10e5cd5c7c06;destinations.name.oman;Oman;Oman;Oman;Omã;Oman;Oman;Oman
65337530b5e5d5e922d51deaeb682203;destinations.description.oman;;;;;;;
5805fcc8062ad380a1c28e79f1621179;destinations.name.unitedArabEmirates;Emirates Arabes Unis;Verenigde Arabische Emiraten;United Arab Emirates;Emirados Árabes Unidos;Förenade Arabemiraten;De forente arabiske emirater;De Forenede Arabiske Emirater
58aef25aec0012a4f50335fcd4317af8;destinations.description.unitedArabEmirates;;;;;;;
a3735828786e3a0a015162f25a66d355;destinations.name.northAmerica;Amérique du Nord;Noord-Amerika;North America;América do Norte;Nordamerika;Nord-Amerika;Nordamerika
c300ab75caf655fc932b0796311b90e7;destinations.description.northAmerica;Les États-Unis et le Canada… Deux voisins à l’histoire relativement récente, mais dotés d’une nature impressionnante et unique qui s’est formée il y a des millions d’années. Nous connaissons le pays de l’oncle Sam au travers des innombrables films et séries que nous regardons tous les jours à la télévision. Des villes branchées comme New York, San Francisco et Miami nous montrent un aperçu de la vie quotidienne et nourrissent l’espoir de notre propre rêve américain. En outre, les parcs nationaux comme celui du Grand Canyon, de Yosemite et de la Vallée de la Mort exercent une force d'attraction incroyable sur tous les amoureux de la nature. À l’inverse, le Canada est enveloppé d’un voile de mystère. C’est justement la raison pour laquelle il frappe l’imagination. Des glaciers majestueux, des lacs turquoise et des villes colorées constituent le décor de ce pays. Tout le monde veut découvrir cet État immense à la nature inaltérée et faire connaissance avec ses habitants accueillants. Une chose est sûre: ces deux géants sont vraiment amazing!;De Verenigde Staten en Canada hebben een vrij jonge geschiedenis, maar bieden een indrukwekkende en unieke natuur die al miljoenen jaren geleden werd gevormd. Bezoek de indrukwekkende nationale parken, doorkruis de ruige bergketens, of ga op in de levendige steden! De Verenigde Staten kennen we door de vele films en series die we dagelijks op tv te zien krijgen. Hippe steden als New York, San Francisco en Miami tonen ons een glimp van het dagelijkse leven en wekken bovenal onze nieuwsgierigheid om zelf onze ‘American Dream’ te gaan beleven. Bovendien oefenen de nationale parken zoals Grand Canyon, Yosemite en Death Valley een ongeziene aantrekkingskracht uit op al wie van natuur houdt. Canada daarentegen is gehuld in mysterie. En net hierdoor spreekt het tot de verbeelding. Majestueuze gletsjers, turquoise gekleurde meren en kleurrijke steden vormen hier het decor. Iedereen wil dit immense land met z’n ongerepte natuur verkennen en de vriendelijke inwoners beter leren kennen. Eén ding is zeker: beide landen zijn echt ‘amazing’!;"The history of the United States and Canada is fairly young, but their offer impressive and unique nature formed millions of years ago. Visit impressive national parks, traverse rugged mountain ranges, or immerse yourself in vibrant cities! We know the United States through the many films and series we enjoy. Hip cities like New York, San Francisco and Miami show us a glimpse of everyday life and, above all, arouse our curiosity to experience our own ""American Dream"". For anyone who loves nature, national parks such as the Grand Canyon, Yosemite and Death Valley are irresistible. Canada, on the other hand, is shrouded in mystery. Which is exactly why it captures our imagination. Majestic glaciers, turquoise-coloured lakes and multicultural cities form the backdrop here. Who would not want to explore this immense country with its pristine nature and get to know the friendly locals better? One thing is certain: Both countries are truly 'amazing’.";A história dos Estados Unidos e do Canadá é relativamente recente, mas sua natureza incrível e única foi formada há milhões de anos. Visite parques nacionais impressionantes, atravesse cordilheiras acidentadas ou deixe-se envolver por animadas cidades! Conhecemos os Estados Unidos através de muitos filmes e séries dos quais gostamos. Cidades descoladas como Nova York, São Francisco e Miami nos mostram um vislumbre do cotidiano e, acima de tudo, despertam a nossa curiosidade de viver o nosso próprio “sonho americano”. Para quem ama a natureza, parques nacionais como o Grand Canyon, Yosemite e Death Valley são irresistíveis. O Canadá, por outro lado, está envolto em mistério. É exatamente por isso que ele prende a nossa imaginação. Geleiras majestosas, lagos de cor turquesa e cidades multiculturais formam o pano de fundo. Quem não gostaria de explorar esse enorme país de natureza intocada e de conhecer melhor os simpáticos moradores locais? Uma coisa é certa: ambos os países são realmente incríveis.;"USA:s och Kanadas historia är relativt ny, men här finns en imponerande och unik natur som bildades för miljontals år sedan. Besök imponerande nationalparker, korsa karga bergskedjor eller fördjupa dig i pulserande städer! Vi känner till USA genom de många filmer och serier vi ser. Trendiga städer som New York, San Francisco och Miami ger oss en glimt av vardagslivet och väcker framför allt vår nyfikenhet att uppleva vår egen ""amerikanska dröm"". För den som älskar naturen är nationalparker som Grand Canyon, Yosemite och Death Valley oemotståndliga. Kanada, å andra sidan, är höljt i dunkel. Det är just därför det fångar vår fantasi. Majestätiska glaciärer, turkosfärgade sjöar och mångkulturella städer utgör bakgrunden här. Vem skulle inte vilja utforska detta enorma land med sin orörda natur och lära känna den vänliga lokalbefolkningen bättre? En sak är säker: Båda länderna är verkligen ""fantastiska"".";"USAs og Canadas historie er ganske ung, men de byr på imponerende og unik natur som ble formet for millioner av år siden. Besøk imponerende nasjonalparker, kryss forrevne fjellkjeder eller fordyp deg i pulserende byer! Vi kjenner USA gjennom alle filmene og seriene vi ser. Hippe storbyer som New York, San Francisco og Miami gir oss et innblikk i hverdagen, og ikke minst vekker de vår nysgjerrighet etter å oppleve vår egen ""amerikanske drøm"". For alle som elsker naturen, er nasjonalparker som Grand Canyon, Yosemite og Death Valley uimotståelige. Canada, derimot, er innhyllet i mystikk. Det er nettopp derfor det fenger oss. Majestetiske isbreer, turkisfargede innsjøer og multikulturelle utgjør kulissene her. Hvem vil vel ikke utforske dette enorme landet med sin uberørte natur og bli bedre kjent med den vennlige lokalbefolkningen? Én ting er sikkert: Begge landene er virkelig ""fantastiske"".";"USA's og Canadas historie er forholdsvis ung, men begge lande byder på en imponerende og unik natur, der blev dannet for millioner af år siden. Besøg imponerende nationalparker, kryds barske bjergkæder, eller fordyb dig i sprudlende byer! Vi kender USA gennem de mange film og serier, vi ser. Hippe byer som New York, San Francisco og Miami viser os et glimt af hverdagslivet og vækker vores nysgerrighed efter at opleve vores egen ""amerikanske drøm"". For alle, der elsker naturen, er nationalparker som Grand Canyon, Yosemite og Death Valley uimodståelige. Canada er på den anden side omgærdet af mystik. Og det er netop derfor, landet fængsler vores fantasi. Majestætiske gletsjere, turkisfarvede søer og multikulturelle byer. Hvem vil ikke gerne udforske dette enorme land med dets uberørte natur og lære den venlige lokalbefolkning bedre at kende? En ting er sikkert: Begge lande er virkelig fantastiske."
c565249d20da91b9031be770f33068aa;destinations.name.canada;Canada;Canada;Canada;Canadá;Kanada;Canada;Canada
6e27a36ececd18ba8df45d5517f18734;destinations.description.canada;;;;;;;
75b5d57d29637a9cce3cbff241945e4d;destinations.name.usa;Etats-Unis;Verenigde Staten;United States;Estados Unidos;USA;USA ;USA 
559f7e7edf0f064bdd73e7f709c40765;destinations.description.usa;Partez en expédition avec vos compagnons de voyage lors d'un circuit aux États-Unis. Suivez notre guide expérimenté au gré des parcs nationaux, des innombrables State Parks et des villes animées. Mais vous pouvez également opter pour un voyage individuel. Tous vos hôtels sur place sont réservés au préalable, vous n’avez donc pas à vous en soucier. Si vous préférez choisir vous-même vos hébergements et votre itinéraire, alors le Fly & Drive est la meilleure option. TUI s’occupe de votre vol et de votre voiture de location. Prêt(e) pour votre road trip?;Ga samen met medereizigers op verkenningstocht tijdens een rondreis Verenigde Staten. Onze ervaren reisleiding neemt je mee door nationale parken, talloze State Parks en levendige steden. Maar zelf rijden met je eigen gekozen reisgezelschap is natuurlijk ook mogelijk. Al je hotels in Amerika zijn vooraf gereserveerd dus dat is een zorg minder. Als je liever zelf je hotels en route wilt bepalen dan is een Fly   Drive de beste optie. TUI regelt je vlucht en huurauto. Klaar voor je roadtrip?;Join fellow explorers on a round trip of the United States. Our experienced tour guide will take you through national parks, numerous State Parks and vibrant cities. But you can of course also drive yourself with your own chosen tour company. All your hotels in America are pre-booked, so that's one thing less to worry about. If you prefer to pick your own hotels and itinerary, then a Fly & Drive is the best option. TUI will arrange your flight and rental car. Ready for your road trip?;Junte-se a outros exploradores e visite os Estados Unidos em uma viagem de ida e volta. Nosso experiente guia turístico irá conduzi-lo por parques nacionais, numerosos parques estaduais e cidades animadas. No entanto, é claro que você também pode passear sozinho com a empresa de turismo de sua escolha. Todos os seus hotéis na América são pré-reservados, então você terá uma preocupação a menos. Se você preferir escolher seus próprios hotéis e seu próprio itinerário, a melhor opção é a que inclui voo + aluguel de carro. A TUI tratará do seu voo e do seu carro alugado. Está pronto para a viagem?;Följ med andra upptäcktsresande på en rundresa i USA. Vår erfarna reseledare tar dig genom nationalparker, många State Parks och pulserande städer. Men du kan naturligtvis också köra själv med din egen utvalda resebyrå. Alla dina hotell i Amerika är förbokade, så det är en sak mindre att oroa sig för. Om du föredrar att välja dina egna hotell och resväg är Fly & Drive det bästa alternativet. TUI ordnar ditt flyg och din hyrbil. Redo för din roadtrip?;Bli med andre oppdagelsesreisende på en rundreise i USA. Vår erfarne reiseleder tar deg med gjennom nasjonalparker, en rekke delstatsparker og pulserende storbyer. Men du kan selvfølgelig også kjøre selv med det reiseselskapet du selv har valgt. Alle hotellene i USA er forhåndsbestilt, så det er en ting mindre å bekymre seg for. Hvis du foretrekker å velge hotell og reiserute selv, er Fly & Drive det beste alternativet. TUI ordner flyreisen og leiebilen din. Er du klar for en roadtrip?;Tag med dine andre opdagelsesrejsende på en rundtur i USA. Vores erfarne turguide fører dig gennem nationalparker, talrige statsparker og pulserende storbyer. Men du kan selvfølgelig også køre selv med dit eget valgte turselskab. Alle dine hoteller i Amerika er forudbestilt, så det er en ting mindre at bekymre sig om. Hvis du foretrækker at vælge dine egne hoteller og din egen turplan, er Fly & Drive den bedste løsning. TUI arrangerer dit fly og din lejebil. Er du klar til din road trip?
2daaec313bd6944802dae2c3fe863e62;destinations.name.oceania;Océanie;Oceanië;Oceania;Oceania;Oceanien;Oseania;Oceanien
ec877c8f2573cb21bae5b47a6ba2cc65;destinations.description.oceania;«G‘day mate»! À peine arrivé et vous voilà déjà conquis par les Australiens qui vous saluent et vous souhaitent la bienvenue. Conquis et envoûté, vous le serez également à Sydney, la métropole étourdissante aux multiples facettes. Mais ce n‘est qu‘après avoir quitté cette ville que vous découvrirez le vrai visage de l‘Australie. Le rouge profond de l‘Outback, le superbe monde sous-marin de la Grande Barrière de corail… Cette destination est tout simplement fabuleuse! Sa voisine, la Nouvelle-Zélande, est tout aussi belle. La nature époustouflante de l'île du Nord et du Sud est unique en son genre. Vous voyagez dans un décor composé de villes animées, de plages sublimes, de sommets enneigés et de forêts subtropicales. Allez explorer cette région captivante de notre planète et concrétisez vos rêves.;«G‘day mate»! Nog maar net aangekomen en de Aussies hebben je hart al veroverd door simpelweg te vragen hoe het met je gaat en je welkom te heten. Australië en Nieuw-Zeeland bieden een unieke combinatie van natuurlijke landschappen, dieren in het wild en een ontspannen, vriendelijke cultuur. Veroverd en betoverd word je ook door Sydney, de veelzijdige en tot de verbeelding sprekende miljoenenstad. Maar het is pas als je Sydney verlaat dat je het echte Australië leert kennen. De dieprode Outback, de onwaarschijnlijk mooie onderwaterwereld van het Great Barrier Reef,… Down Under is gewoon top! Haar buur, Nieuw-Zeeland, is minstens even mooi. De pure natuurlijke schoonheid van het Noorder- en Zuidereiland is zonder meer uniek. Je reist er door een wereld van bruisende steden, prachtige stranden, besneeuwde bergtoppen en subtropische regenwouden. Kom mee op ontdekking doorheen deze uiterst boeiende uithoek van onze planeet en laat je dromen werkelijkheid worden.;“G'day mate!” As soon as you arrive, the Aussies will capture your heart by simply asking how you are doing and welcoming you. Australia and New Zealand offer a unique combination of natural landscapes, wildlife and a relaxed, friendly culture. The multifaceted and imaginative metropolis Sydney will also enchant you. But it is only once you leave Sydney that you get to know the real Australia. The deep red Outback, the improbably beautiful underwater world of the Great Barrier Reef... Down Under is simply amazing! Her neighbour, New Zealand, is as beautiful, if not more so. The sheer natural beauty of the North and South Islands is unquestionably unique. You will travel through a world of bustling cities, beautiful beaches, snow-capped mountain peaks and subtropical rainforests. Come with us and explore this most fascinating corner of our planet and make your dreams come true.;“G'day mate!” Assim que você chegar, os australianos conseguirão conquistar o seu coração só de perguntar como você está e de dar as boas-vindas. A Austrália e a Nova Zelândia dispõem de uma combinação única de paisagens naturais, vida selvagem e uma cultura cordial e descontraída. A metrópole diversificada e fantasiosa de Sidney também irá encantar você. No entanto, você só conhece a verdadeira Austrália depois de sair de Sidney. O interior vermelho-escuro, o mundo subaquático de beleza improvável da Grande Barreira de Corais... A Austrália é simplesmente incrível! Sua vizinha, a Nova Zelândia, é tão bonita quanto ela, isso se não for ainda mais bonita. A beleza natural pura das Ilhas do Norte e do Sul é inquestionavelmente única. Você viajará por um mundo de cidades movimentadas, belas praias, picos de montanhas cobertas de neve e florestas tropicais subtropicais. Venha explorar conosco esse recanto que é o mais fascinante do nosso planeta e realize os seus sonhos.;G'day mate! Så snart du anländer kommer australiensarna att fånga ditt hjärta genom att helt enkelt fråga hur du mår och välkomna dig. Australien och Nya Zeeland erbjuder en unik kombination av naturlandskap, djurliv och en avslappnad, vänlig kultur. Den mångfacetterade och fantasifulla metropolen Sydney kommer också att förtrolla dig. Men det är först när du lämnar Sydney som du får lära känna det riktiga Australien. Den djupröda Outbacken, den osannolikt vackra undervattensvärlden vid Stora barriärrevet... Down Under är helt enkelt fantastiskt! Grannlandet Nya Zeeland är lika vackert, om inte ännu vackrare. Den naturliga skönheten på Nord- och Sydöarna är utan tvekan unik. Du kommer att resa genom en värld av livliga städer, vackra stränder, snöklädda bergstoppar och subtropiska regnskogar. Följ med oss och utforska detta fascinerande hörn av vår planet och förverkliga dina drömmar.;"""G'day mate!"" Så snart du ankommer, kommer australierne til å smelte hjertet ditt bare ved å spørre hvordan du har det og ønske deg velkommen. Australia og New Zealand byr på en unik kombinasjon av naturlandskap, dyreliv og en avslappet og vennlig kultur. Den mangfoldige og fantasifulle metropolen Sydney vil også trollbinde deg. Men det er først når du forlater Sydney at du blir kjent med det virkelige Australia. Den dyprøde outbacken, den usannsynlig vakre undervannsverdenen ved Great Barrier Reef... Down Under er rett og slett fantastisk! Nabolandet New Zealand er like vakkert, om ikke vakrere. Naturskjønnheten på Nord- og Sørøyene er uten tvil unik. Du reiser gjennom en verden av travle byer, vakre strender, snødekte fjelltopper og subtropiske regnskoger. Bli med oss og utforsk dette fascinerende hjørnet av planeten vår, og la drømmene dine gå i oppfyllelse.";"""G'day mate!"" Så snart du ankommer, vil australierne smelte dit hjerte ved blot at spørge, hvordan du har det, og byde dig velkommen. Australien og New Zealand tilbyder en unik kombination af naturlige landskaber, dyreliv og en afslappet, venlig kultur. Den mangefacetterede og fantasifulde metropol Sydney vil også tryllebinde dig. Men det er først, når du forlader Sydney, at du lærer det rigtige Australien at kende. Den dybrøde Outback, Great Barrier Reef's usandsynligt smukke undervandsverden... Down Under er simpelthen fantastisk! Naboen New Zealand er lige så smuk, hvis ikke endnu smukkere. Den naturlige skønhed på Nord- og Sydøerne er uden tvivl enestående. Du rejser gennem en verden af pulserende byer, smukke strande, sneklædte bjergtoppe og subtropiske regnskove. Kom og udforsk dette mest fascinerende hjørne af vores planet."
91989613c37854566dd4b1ff2f60afec;destinations.name.australia;Australie;Australië;Australia;Austrália;Australien;Australia;Australien
f186dee127c2132870829954f37438b7;destinations.description.australia.description;;;;;Nya Zeeland;;
6f9592e342f25182553f1e95ffe57fee;destinations.name.newZealand;Nouvelle-Zélande;Nieuw-Zeeland;New Zealand;Nova Zelândia;Nya Zeeland;New Zealand;New Zealand
ba16859ca1d5ba576372f41c220e2d78;destinations.description.newZealand;;;;;"Följ i de stora upptäcktsresandenas fotspår i äventyrliga Sydamerika. Utforska bergiga landskap eller vandra djupt in i djungeln. Upplev färgstarka kulturer och fascinerande städer... I Peru, ett av de mest mystiska länderna i världen, kan du utforska mystiska civilisationer som kulminerar i den dolda inkastaden Machu Picchu. Om du vill låta dig förföras av Iguazu-fallens vibrerande brus eller bevittna en virvlande tango är det Argentina som gäller. ""Landet där jorden tar slut"", det är Chile. Förtrollande glaciärlandskap väntar dig i Patagonien, den södra delen av Chile och Argentina.  På nära håll får du uppleva hur ismassor dundrar in i isblå sjöar med ett enormt oväsen.  Det råder ingen tvekan om att Sydamerika är det bästa resmålet för sanna naturälskare.";;
e324d43150c48820c7745981b2510055;destinations.name.southAmerica;Amérique du Sud;Zuid-Amerika;South America;América do Sul;Sydamerika;Sør-Amerika;Sydamerika
83574473728d94a5464545028d29f7d5;destinations.description.southAmerica;Marchez sur les traces des grands explorateurs, remplissez la carte mémoire de votre appareil photo et laissez-vous subjuguer. Au Pérou, l'un des pays les plus mystérieux au monde, vous partez en quête des civilisations secrètes. Le Machu Picchu, la cité perdue des Incas, est un site incontournable. Pour sentir toute la puissance des chutes d'Iguazú ou voir un tango envoûtant, il faut aller en Argentine. Le Chili est le «pays où la terre s'arrête». Des paysages de glaciers féeriques vous attendent en Patagonie, la partie méridionale du Chili et de l'Argentine. Admirez de près le spectacle des immenses morceaux de glace qui se détachent et tombent avec fracas dans les lacs bleus. Un seul mot: «Waouh!». Il ne fait aucun doute que l'Amérique du Sud est la destination par excellence des véritables amoureux de la nature!;Treed in de voetsporen van de grote ontdekkingsreizigers in het avontuurlijke Zuid-Amerika. Verken de bergachtige landschappen of trek juist diep de jungle binnen. Maak kennis met kleurrijke culturen en fascinerende steden... In Peru, een van de meest mystieke landen ter wereld, ga je op zoek naar mysterieuze beschavingen met als hoogtepunt de verborgen Incastad Machu Picchu. Weggeblazen worden door het bruisende geweld van de Iguazuwatervallen of getuige zijn van een wervelende tango, daarvoor moet in Argentinië zijn. 'Het land waar de aarde ophoudt', dat is Chili. In Patagonië, het zuidelijke deel van Chili en Argentinië, wachten feeërieke gletsjerlandschappen je op. Je ervaart er van dichtbij het spektakel van ijsmassa’s die met een enorm kabaal in ijsblauwe meren donderen. Eén woord: “Waaauw!”. Er is geen twijfel mogelijk: Zuid-Amerika is dé bestemming voor echte natuurliefhebbers!;"Follow in the footsteps of the great explorers in adventurous South America. Explore mountainous landscapes or trek deep into the jungle. Experience colourful cultures and fascinating cities... In Peru, one of the most mystical countries in the world, you can explore mysterious civilizations culminating in the hidden Inca city of Machu Picchu. If you want to be blown away by the vibrant violence of Iguazu Falls or witness a whirling tango, Argentina is the place to be. ""The land where the earth ends,"" that's Chile. Enchanting glacial landscapes await you in Patagonia, the southern part of Chile and Argentina.  You will experience the spectacle of ice masses thundering into icy blue lakes with a tremendous noise up close.  One word: “Wow!” There can be no doubt that South America is the top destination for true nature lovers.";"Siga os passos dos grandes exploradores na aventureira América do Sul. Explore paisagens montanhosas ou caminhe explorando as profundezas da selva. Conheça culturas animadas e cidades fascinantes... No Peru, um dos países mais místicos do mundo, você pode explorar civilizações misteriosas que culminam na escondida cidade inca de Machu Picchu. Se você quer se surpreender com a força intensa das Cataratas do Iguaçu ou se quer assistir a um tango repleto de giros, a Argentina é o lugar certo. ""A terra onde a Terra acaba"", esse é o Chile. Paisagens glaciais encantadoras esperam por você na Patagônia, no sul do Chile e na Argentina.  Você verá e perto o espetáculo das massas de gelo que se chocam com lagos azuis gelados dando origem a um tremendo barulho.  Tudo se resume a uma palavra: “Uau!” Não há dúvida de que a América do Sul é o principal destino dos verdadeiros amantes da natureza.";"Följ i de stora upptäcktsresandenas fotspår i äventyrliga Sydamerika. Utforska bergiga landskap eller vandra djupt in i djungeln. Upplev färgstarka kulturer och fascinerande städer... I Peru, ett av de mest mystiska länderna i världen, kan du utforska mystiska civilisationer som kulminerar i den dolda inkastaden Machu Picchu. Om du vill låta dig förföras av Iguazu-fallens vibrerande brus eller bevittna en virvlande tango är det Argentina som gäller. ""Landet där jorden tar slut"", det är Chile. Förtrollande glaciärlandskap väntar dig i Patagonien, den södra delen av Chile och Argentina.  På nära håll får du uppleva hur ismassor dundrar in i isblå sjöar med ett enormt oväsen.  Det råder ingen tvekan om att Sydamerika är det bästa resmålet för sanna naturälskare.";"Følg i fotsporene til de store oppdagelsesreisende i eventyrlige Sør-Amerika. Utforsk fjellandskap eller trekk dypt inn i jungelen. Opplev fargerike kulturer og fascinerende byer... I Peru, et av verdens mest mystiske land, kan du utforske mystiske sivilisasjoner som kulminerer i den skjulte inkabyen Machu Picchu. Hvis du vil bli overveldet av den voldsomme brusen ved Iguazu-fossene eller være vitne til en virvlende tango, er Argentina stedet å være. ""Landet der jorden ender"", det er Chile. I Patagonia, den sørlige delen av Chile og Argentina, venter et fortryllende islandskap på deg. På nært hold kan du oppleve ismassene som dundrer ned i isblå innsjøer med en enorm lyd.  Ett ord: ""Wow!"" Det er ingen tvil om at Sør-Amerika er det beste reisemålet for naturelskere.";"Følg i de store opdagelsesrejsendes fodspor i det forunderlige Sydamerika. Udforsk bjergrige landskaber eller tag på vandring dybt inde i junglen. Du oplever farverige kulturer og fascinerende byer... I Peru, et af de mest mytiske lande i verden, kan du udforske gådefulde civilisationer, der kulminerer i den skjulte inka-by Machu Picchu. Hvis du vil overvældes af den voldsomme stemning ved Iguazu-vandfaldene eller være vidne til en hvirvlende tango, er Argentina det rette sted. ""Landet, hvor jorden ender"", det er Chile. Fortryllende gletsjerlandskaber venter på dig i Patagonien, den sydlige del af Chile og Argentina.  Du vil opleve synet af ismasser, der tordner ned i isblå søer med en enorm larm. Der er ingen tvivl om, at Sydamerika er det bedste rejsemål for naturelskere."
9238352758465d046a7f4c31e7546b3e;destinations.name.argentina;Argentine;Argentinië;Argentina;Argentina;Argentina;Argentina;Argentina
452abe24d398ec6c4b0111f139d7d002;destinations.description.argentina;;;;Chile;;;
e1fc8b1cc425ef8d2369666276c12e99;destinations.name.chile;Chili;Chili;Chile;Chile;Chile;Chile;Chile
383602f925957d706083de3fcb7a6624;destinations.description.chile;;;;;;;
64d8f04689bb0a5e47453563dd3edca9;destinations.name.ecuador;Equateur;Ecuador;Ecuador;Equador;Ecuador;Ecuador;Ecuador
59d6e4918d6e32b38b8468d66c861ac9;destinations.description.ecuador;;;;;;;
dc10dfa2cad4929cd7c6e2bf0c91cdbc;destinations.name.peru;Pérou;Peru;Peru;Peru;Peru;Peru;Peru
136b1f10f9bb7ef5e6a27758eb5a411a;destinations.description.peru;;;;;;;
048b7574ae18093682311a140e12a316;destinations.region.intro;Nos destinations de voyage;Onze reisbestemmingen;Our travel destinations;Nossos destinos de viagem;Våra resmål;Våre reisemål;Vores rejsemål
e1ada03303cafffb22b45a5fb7533be4;search.box.placeholder.country;;;;;;;
ced24b6e32cc3d7602bbd40426ffd96c;destinations.tours.title;;;;;;;
11b04ff3b1dddc57c7367cd7bf730286;destinations.hero.title;Nos destinations de voyage;Onze reisbestemmingen;Destinations;Destinos;Resmål;Reisemål;Rejsemål
7a2c57e90454a634eab983edc2c0e922;destinations.button.content;Voir tous nos circuits;Zie alle rondreizen;See all tours;Ver todos os tours;Se alla utflykter;Se alle utflukter;Se alle rundture
55660ac4225774cfdb65c64a5a9f3c7a;destinations.header.heading;Succombez à vos envies de voyage !;Laat je reisdromen uitkomen!;Give in to your wanderlust;Entregue-se ao seu desejo de viajar;Ge efter för din reslust;Gi etter for reiselysten;Giv efter for din rejselyst
